INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTSTK,DALMIABHA,27-Jul-2017,0,XX,2614.95,2625,2594.9,2605.65,2605.65,974,7623.64,417000,-118800,26-JUL-2017,
FUTSTK,DALMIABHA,31-Aug-2017,0,XX,2633.8,2640,2612,2621.5,2621.5,715,5629.48,421200,113400,26-JUL-2017,
FUTSTK,DALMIABHA,28-Sep-2017,0,XX,0,0,0,2455.5,2633.5,0,0,0,0,26-JUL-2017,
FUTSTK,DCBBANK,27-Jul-2017,0,XX,198.4,200.3,197.15,198.85,198.85,1447,12947,4914000,-1458000,26-JUL-2017,
FUTSTK,DCBBANK,31-Aug-2017,0,XX,199.5,201.4,198.5,200.2,200.2,786,7075.97,3208500,1125000,26-JUL-2017,
FUTSTK,DCBBANK,28-Sep-2017,0,XX,0,0,0,199.45,200.8,0,0,0,0,26-JUL-2017,
FUTSTK,DHFL,27-Jul-2017,0,XX,462.9,465.7,455.75,459.35,459.35,6543,45262.86,8580000,-3588000,26-JUL-2017,
FUTSTK,DHFL,31-Aug-2017,0,XX,466.85,468.35,459,462.35,462.35,4398,30614.11,10894500,3150000,26-JUL-2017,
FUTSTK,DHFL,28-Sep-2017,0,XX,470.65,470.65,463.75,464.1,464.1,16,112.17,121500,4500,26-JUL-2017,
FUTSTK,DISHTV,27-Jul-2017,0,XX,78.95,80.65,78.8,79.2,79.2,1673,9350.06,11550000,-2842000,26-JUL-2017,
FUTSTK,DISHTV,31-Aug-2017,0,XX,79.6,81.2,79.3,79.9,79.9,1182,6655.05,9793000,3206000,26-JUL-2017,
FUTSTK,DISHTV,28-Sep-2017,0,XX,81.1,81.1,81.1,81.1,80.15,2,11.35,49000,14000,26-JUL-2017,
FUTSTK,DIVISLAB,27-Jul-2017,0,XX,677.9,684.25,674.75,679.25,679.25,7190,39010.9,4286400,-1723200,26-JUL-2017,
FUTSTK,DIVISLAB,31-Aug-2017,0,XX,681.3,687.6,678,682.65,682.65,5721,31222.44,4820800,2360000,26-JUL-2017,
FUTSTK,DIVISLAB,28-Sep-2017,0,XX,681.95,683.55,678.05,680.3,680.3,24,130.68,124000,0,26-JUL-2017,
FUTSTK,DLF,27-Jul-2017,0,XX,196.45,198.25,195.3,196,196,6427,63308.76,24080000,-6300000,26-JUL-2017,
FUTSTK,DLF,31-Aug-2017,0,XX,197.55,199.4,196.6,197.2,197.2,4728,46845.63,24350000,13560000,26-JUL-2017,
FUTSTK,DLF,28-Sep-2017,0,XX,198.3,199,197,197.15,197.15,17,168.24,135000,40000,26-JUL-2017,
FUTSTK,DRREDDY,27-Jul-2017,0,XX,2705.7,2715.1,2672,2704.05,2704.05,6009,32370.6,1230200,-490600,26-JUL-2017,
FUTSTK,DRREDDY,31-Aug-2017,0,XX,2718.1,2729.75,2687,2718.7,2718.7,4408,23855.87,1381800,462000,26-JUL-2017,
FUTSTK,DRREDDY,28-Sep-2017,0,XX,2701,2740,2701,2740,2740,14,76.59,6000,1800,26-JUL-2017,
FUTSTK,EICHERMOT,27-Jul-2017,0,XX,28581.3,29148,28469.85,29039.8,29039.8,3067,22165.04,92100,-32450,26-JUL-2017,
FUTSTK,EICHERMOT,31-Aug-2017,0,XX,28520,29199,28520,29101.8,29101.8,1960,14197.72,53475,23700,26-JUL-2017,
FUTSTK,EICHERMOT,28-Sep-2017,0,XX,29000,29000,29000,29000,29330.8,1,7.25,50,25,26-JUL-2017,
FUTSTK,ENGINERSIN,27-Jul-2017,0,XX,162.95,165.4,161.3,163.3,163.3,2500,14279.16,6489000,-3216500,26-JUL-2017,
FUTSTK,ENGINERSIN,31-Aug-2017,0,XX,163.9,166.3,162.25,164.4,164.4,2049,11769.36,7658000,3696000,26-JUL-2017,
FUTSTK,ENGINERSIN,28-Sep-2017,0,XX,163.4,163.4,163.4,163.4,164.6,1,5.71,3500,3500,26-JUL-2017,
FUTSTK,EQUITAS,27-Jul-2017,0,XX,168.55,170.95,167.3,168.9,168.9,1465,7924.27,4454400,-1955200,26-JUL-2017,
FUTSTK,EQUITAS,31-Aug-2017,0,XX,168.45,171.9,168.45,170.05,170.05,860,4679.41,3168000,1225600,26-JUL-2017,
FUTSTK,EQUITAS,28-Sep-2017,0,XX,0,0,0,171,170.85,0,0,6400,0,26-JUL-2017,
FUTSTK,ESCORTS,27-Jul-2017,0,XX,647,658.5,647,651.8,651.8,2301,16533.06,2692800,-739200,26-JUL-2017,
FUTSTK,ESCORTS,31-Aug-2017,0,XX,651.3,663.05,651.3,656.5,656.5,1629,11785.14,2531100,752400,26-JUL-2017,
FUTSTK,ESCORTS,28-Sep-2017,0,XX,649.4,649.4,649.4,649.4,658.25,1,7.14,3300,1100,26-JUL-2017,
FUTSTK,EXIDEIND,27-Jul-2017,0,XX,217.55,219.9,217.25,217.7,217.7,1992,17417.94,6336000,-3012000,26-JUL-2017,
FUTSTK,EXIDEIND,31-Aug-2017,0,XX,218.85,221.35,218.7,219.05,219.05,1514,13320.76,8736000,3140000,26-JUL-2017,
FUTSTK,EXIDEIND,28-Sep-2017,0,XX,0,0,0,220.05,219.75,0,0,4000,0,26-JUL-2017,
FUTSTK,FEDERALBNK,27-Jul-2017,0,XX,119.95,121.3,111.9,114.9,114.9,14819,189841.52,37037000,-27115000,26-JUL-2017,
FUTSTK,FEDERALBNK,31-Aug-2017,0,XX,120.3,122,112.65,115.65,115.65,9709,124696.6,57376000,29271000,26-JUL-2017,
FUTSTK,FEDERALBNK,28-Sep-2017,0,XX,122.25,122.5,113.55,116.2,116.2,64,818.92,341000,242000,26-JUL-2017,
FUTSTK,FORTIS,27-Jul-2017,0,XX,169.25,169.85,166.3,166.9,166.9,3976,18033.47,14677200,-8556300,26-JUL-2017,
FUTSTK,FORTIS,31-Aug-2017,0,XX,170.3,171.05,165.65,167.9,167.9,3447,15733.75,16937100,7916400,26-JUL-2017,
FUTSTK,FORTIS,28-Sep-2017,0,XX,0,0,0,170,168.15,0,0,24300,0,26-JUL-2017,
FUTSTK,GAIL,27-Jul-2017,0,XX,374.3,385.05,373.6,376.45,376.45,5084,38630.36,3386000,-2672000,26-JUL-2017,
FUTSTK,GAIL,31-Aug-2017,0,XX,374.85,384.65,372.95,376.25,376.25,3181,24183.87,6784000,2932000,26-JUL-2017,
FUTSTK,GAIL,28-Sep-2017,0,XX,385.05,385.05,377.15,377.3,377.3,12,91.23,16000,2000,26-JUL-2017,
FUTSTK,GLENMARK,27-Jul-2017,0,XX,698.5,709.65,694.25,708.2,708.2,3019,14866.51,1913800,-1138900,26-JUL-2017,
FUTSTK,GLENMARK,31-Aug-2017,0,XX,705,715.15,698.7,712.85,712.85,2175,10771.03,3486000,899500,26-JUL-2017,
FUTSTK,GLENMARK,28-Sep-2017,0,XX,715.5,715.5,714.95,715,715.75,6,30.03,53900,-2800,26-JUL-2017,
FUTSTK,GMRINFRA,27-Jul-2017,0,XX,18.9,19.4,18.85,19.15,19.15,3242,27851.64,134325000,-91350000,26-JUL-2017,
FUTSTK,GMRINFRA,31-Aug-2017,0,XX,19.2,19.55,19.05,19.35,19.35,2699,23377.45,150390000,71190000,26-JUL-2017,
FUTSTK,GMRINFRA,28-Sep-2017,0,XX,0,0,0,18.35,19.4,0,0,180000,0,26-JUL-2017,
FUTSTK,GODFRYPHLP,27-Jul-2017,0,XX,1163.2,1172.95,1159.7,1162.55,1162.55,749,4361.09,461000,-247000,26-JUL-2017,
FUTSTK,GODFRYPHLP,31-Aug-2017,0,XX,1168.15,1189,1168,1171.3,1171.3,708,4151.11,420000,253500,26-JUL-2017,
FUTSTK,GODFRYPHLP,28-Sep-2017,0,XX,0,0,0,1236.6,1175.95,0,0,0,0,26-JUL-2017,
FUTSTK,GODREJCP,27-Jul-2017,0,XX,1002.7,1030.95,1002,1026.7,1026.7,1294,10560.44,789600,-396000,26-JUL-2017,
FUTSTK,GODREJCP,31-Aug-2017,0,XX,1013.45,1031.5,1005,1027.25,1027.25,1088,8902.83,644000,460000,26-JUL-2017,
FUTSTK,GODREJCP,28-Sep-2017,0,XX,0,0,0,963.7,1040.35,0,0,0,0,26-JUL-2017,
FUTSTK,GODREJIND,27-Jul-2017,0,XX,680.55,685.55,673.1,676.55,676.55,658,6709.36,877500,-225000,26-JUL-2017,
FUTSTK,GODREJIND,31-Aug-2017,0,XX,683.8,688.4,676.4,679.1,679.1,591,6046.84,1171500,502500,26-JUL-2017,
FUTSTK,GODREJIND,28-Sep-2017,0,XX,0,0,0,675,682.1,0,0,1500,0,26-JUL-2017,
FUTSTK,GRANULES,27-Jul-2017,0,XX,140.95,141.9,140.15,140.95,140.95,1222,8611.26,8220000,-3305000,26-JUL-2017,
FUTSTK,GRANULES,31-Aug-2017,0,XX,142.1,142.8,141.2,141.85,141.85,981,6957.9,6600000,3130000,26-JUL-2017,
FUTSTK,GRANULES,28-Sep-2017,0,XX,0,0,0,142.9,142.3,0,0,30000,0,26-JUL-2017,
FUTSTK,GRASIM,27-Jul-2017,0,XX,1074.05,1077.55,1066.35,1070.35,1070.35,1791,14387.33,855750,-654750,26-JUL-2017,
FUTSTK,GRASIM,31-Aug-2017,0,XX,1081,1084.15,1073.85,1077.3,1077.3,1219,9859.5,1843500,560250,26-JUL-2017,
FUTSTK,GRASIM,28-Sep-2017,0,XX,0,0,0,1078.35,1081.9,0,0,750,0,26-JUL-2017,
FUTSTK,GSFC,27-Jul-2017,0,XX,130.1,137.7,129.9,136.35,136.35,3147,19079.75,3861000,-2794500,26-JUL-2017,
FUTSTK,GSFC,31-Aug-2017,0,XX,130.85,138.45,130.65,137.15,137.15,2590,15808.28,7807500,3586500,26-JUL-2017,
FUTSTK,GSFC,28-Sep-2017,0,XX,133.5,135.9,133.5,135.9,137.55,5,30.46,40500,9000,26-JUL-2017,
FUTSTK,HAVELLS,27-Jul-2017,0,XX,458.05,462.3,452.15,461.05,461.05,2293,20961.65,2260000,-1284000,26-JUL-2017,
FUTSTK,HAVELLS,31-Aug-2017,0,XX,460.3,465,455.25,463.7,463.7,1422,13066.61,2404000,1210000,26-JUL-2017,
FUTSTK,HAVELLS,28-Sep-2017,0,XX,0,0,0,456.95,466.65,0,0,0,0,26-JUL-2017,
FUTSTK,HCC,27-Jul-2017,0,XX,42.25,42.75,41.75,42,42,750,3801.07,11880000,-3936000,26-JUL-2017,
FUTSTK,HCC,31-Aug-2017,0,XX,42.65,43.05,42.2,42.35,42.35,725,3705.09,13884000,4596000,26-JUL-2017,
FUTSTK,HCC,28-Sep-2017,0,XX,0,0,0,43.15,42.45,0,0,12000,0,26-JUL-2017,
FUTSTK,HCLTECH,27-Jul-2017,0,XX,895.6,902,884.65,892.65,892.65,6350,39667.14,2292500,-1544200,26-JUL-2017,
FUTSTK,HCLTECH,31-Aug-2017,0,XX,895,901.8,884.25,893,893,3630,22632.32,4191600,1616300,26-JUL-2017,
FUTSTK,HCLTECH,28-Sep-2017,0,XX,898,898,898,898,902.85,1,6.28,700,700,26-JUL-2017,
FUTSTK,HDFC,27-Jul-2017,0,XX,1635.2,1644.3,1614.4,1633.7,1633.7,11921,97332.16,4887000,-1044500,26-JUL-2017,
FUTSTK,HDFC,31-Aug-2017,0,XX,1645.05,1653.95,1627.2,1643.8,1643.8,5565,45716.53,3685500,1215500,26-JUL-2017,
FUTSTK,HDFC,28-Sep-2017,0,XX,1655.35,1655.35,1649.95,1650,1651.95,5,41.32,4500,2000,26-JUL-2017,
FUTSTK,HDFCBANK,27-Jul-2017,0,XX,1738.1,1753,1730.25,1748.55,1748.55,20171,175465.5,10870500,-5605000,26-JUL-2017,
FUTSTK,HDFCBANK,31-Aug-2017,0,XX,1737.95,1747.95,1729.4,1743.85,1743.85,16548,143771.68,16132000,5517500,26-JUL-2017,
FUTSTK,HDFCBANK,28-Sep-2017,0,XX,1736.85,1749,1732.05,1747.6,1747.6,31,270.26,93000,9500,26-JUL-2017,
FUTSTK,HDIL,27-Jul-2017,0,XX,86.65,87.75,85.7,86.7,86.7,2242,15556.31,16640000,-9224000,26-JUL-2017,
FUTSTK,HDIL,31-Aug-2017,0,XX,86.75,88.35,86.5,87.3,87.3,1443,10084.56,18056000,7800000,26-JUL-2017,
FUTSTK,HDIL,28-Sep-2017,0,XX,0,0,0,87.5,87.45,0,0,48000,0,26-JUL-2017,
FUTSTK,HEROMOTOCO,27-Jul-2017,0,XX,3729.95,3744.85,3683.05,3717.3,3717.3,3134,23322.69,627000,-188600,26-JUL-2017,
FUTSTK,HEROMOTOCO,31-Aug-2017,0,XX,3773.95,3773.95,3700,3740.45,3740.45,1795,13438.84,522400,161000,26-JUL-2017,
FUTSTK,HEROMOTOCO,28-Sep-2017,0,XX,0,0,0,3822,3759.55,0,0,2000,0,26-JUL-2017,
FUTSTK,HEXAWARE,27-Jul-2017,0,XX,249.85,258.35,249,256.7,256.7,2123,16212.44,2148000,-318000,26-JUL-2017,
FUTSTK,HEXAWARE,31-Aug-2017,0,XX,250.85,260,250,258.3,258.3,1283,9848.18,2592000,1470000,26-JUL-2017,
FUTSTK,HEXAWARE,28-Sep-2017,0,XX,256.35,260,256.35,260,260,2,15.49,9000,3000,26-JUL-2017,
FUTSTK,HINDALCO,27-Jul-2017,0,XX,221.75,222,218.5,221.15,221.15,8943,69034.05,17629500,-8347500,26-JUL-2017,
FUTSTK,HINDALCO,31-Aug-2017,0,XX,221.75,223.25,219.8,222.3,222.3,4657,36150.91,19586000,7689500,26-JUL-2017,
FUTSTK,HINDALCO,28-Sep-2017,0,XX,222,222.7,220,222.15,222.15,24,186.29,150500,31500,26-JUL-2017,
FUTSTK,HINDPETRO,27-Jul-2017,0,XX,375.1,375.1,368.95,370.75,370.75,6684,39116.01,6718950,-6868575,26-JUL-2017,
FUTSTK,HINDPETRO,31-Aug-2017,0,XX,375.8,377,371.1,372.9,372.9,5219,30707.08,18666900,6073200,26-JUL-2017,
FUTSTK,HINDPETRO,28-Sep-2017,0,XX,375.55,375.55,375.55,375.55,374.75,2,11.82,40950,1575,26-JUL-2017,
FUTSTK,HINDUNILVR,27-Jul-2017,0,XX,1144,1164,1144,1162.95,1162.95,7346,51080.77,5628000,-2481000,26-JUL-2017,
FUTSTK,HINDUNILVR,31-Aug-2017,0,XX,1157.45,1171.6,1153.65,1169.55,1169.55,4887,34189.72,3905400,2240400,26-JUL-2017,
FUTSTK,HINDUNILVR,28-Sep-2017,0,XX,1165,1165,1165,1165,1165,1,6.99,1800,600,26-JUL-2017,
FUTSTK,HINDZINC,27-Jul-2017,0,XX,283.9,286.3,283.15,284.6,284.6,2570,23414.57,4633600,-2368000,26-JUL-2017,
FUTSTK,HINDZINC,31-Aug-2017,0,XX,285.75,288,284.8,286.4,286.4,1503,13784.78,5974400,1993600,26-JUL-2017,
FUTSTK,HINDZINC,28-Sep-2017,0,XX,0,0,0,266.4,288.05,0,0,0,0,26-JUL-2017,
FUTSTK,IBREALEST,27-Jul-2017,0,XX,219.85,226,214.85,224.1,224.1,2507,55858.64,7930000,-9030000,26-JUL-2017,
FUTSTK,IBREALEST,31-Aug-2017,0,XX,221.4,228.05,219.75,226.25,226.25,1191,26720.65,19560000,8050000,26-JUL-2017,
FUTSTK,IBREALEST,28-Sep-2017,0,XX,0,0,0,212.8,226.85,0,0,0,0,26-JUL-2017,
FUTSTK,IBULHSGFIN,27-Jul-2017,0,XX,1197.8,1214.9,1185.95,1189.4,1189.4,6813,65494.29,4627200,-1905600,26-JUL-2017,
FUTSTK,IBULHSGFIN,31-Aug-2017,0,XX,1200,1212.5,1184.1,1187.2,1187.2,3925,37666.33,4380000,1668800,26-JUL-2017,
FUTSTK,IBULHSGFIN,28-Sep-2017,0,XX,0,0,0,1185,1202.75,0,0,800,0,26-JUL-2017,
FUTSTK,ICICIBANK,27-Jul-2017,0,XX,307,310.6,303.8,309.95,309.95,23297,197151.65,30472750,-28850250,26-JUL-2017,
FUTSTK,ICICIBANK,31-Aug-2017,0,XX,308.25,312.25,306.55,311.6,311.6,16066,136728.13,66167750,27797000,26-JUL-2017,
FUTSTK,ICICIBANK,28-Sep-2017,0,XX,308.65,313.25,308.65,313,313,60,514.05,217250,46750,26-JUL-2017,
FUTSTK,ICICIPRULI,27-Jul-2017,0,XX,472.75,473,448.55,451.35,451.35,1547,9231.04,1591200,-408200,26-JUL-2017,
FUTSTK,ICICIPRULI,31-Aug-2017,0,XX,474.95,478.9,452.25,454.25,454.25,1314,7863.75,1613300,835900,26-JUL-2017,
FUTSTK,ICICIPRULI,28-Sep-2017,0,XX,0,0,0,461.3,455.45,0,0,1300,0,26-JUL-2017,
FUTSTK,ICIL,27-Jul-2017,0,XX,155.1,157.45,153.85,156,156,1383,7542.05,4672500,-2355500,26-JUL-2017,
FUTSTK,ICIL,31-Aug-2017,0,XX,156.05,158.4,154.75,157,157,1087,5967.29,4854500,2212000,26-JUL-2017,
FUTSTK,ICIL,28-Sep-2017,0,XX,0,0,0,174.25,157.2,0,0,0,0,26-JUL-2017,
FUTSTK,IDBI,27-Jul-2017,0,XX,61.8,63,61.6,62.45,62.45,3185,15882.58,13096000,-11656000,26-JUL-2017,
FUTSTK,IDBI,31-Aug-2017,0,XX,62.1,63.3,62.05,62.85,62.85,2256,11315.67,19952000,6840000,26-JUL-2017,
FUTSTK,IDBI,28-Sep-2017,0,XX,62.5,63.4,62.5,62.8,62.8,15,75.38,368000,112000,26-JUL-2017,
FUTSTK,IDEA,27-Jul-2017,0,XX,97.75,97.85,93.5,94.55,94.55,5844,39121.89,39270000,-11025000,26-JUL-2017,
FUTSTK,IDEA,31-Aug-2017,0,XX,98.55,98.55,94.05,95.15,95.15,4274,28756.43,33747000,7707000,26-JUL-2017,
FUTSTK,IDEA,28-Sep-2017,0,XX,97.95,97.95,94.2,95.35,95.35,28,188.31,287000,42000,26-JUL-2017,
FUTSTK,IDFC,27-Jul-2017,0,XX,58.45,59.25,58.3,58.4,58.4,3114,24117.37,42728400,-30228000,26-JUL-2017,
FUTSTK,IDFC,31-Aug-2017,0,XX,58.8,59.6,58.6,58.8,58.8,3155,24600.95,67729200,24459600,26-JUL-2017,
FUTSTK,IDFC,28-Sep-2017,0,XX,59.3,59.3,59.05,59.05,59.05,2,15.62,184800,26400,26-JUL-2017,
FUTSTK,IDFCBANK,27-Jul-2017,0,XX,60.5,60.9,59.65,60.4,60.4,3993,21722.96,58293000,-22761000,26-JUL-2017,
FUTSTK,IDFCBANK,31-Aug-2017,0,XX,60.9,61.25,60.3,60.8,60.8,3610,19765.2,49635000,20934000,26-JUL-2017,
FUTSTK,IDFCBANK,28-Sep-2017,0,XX,61,61.55,60.9,61,61.05,22,121.11,477000,153000,26-JUL-2017,
FUTSTK,IFCI,27-Jul-2017,0,XX,27.05,27.35,26.7,26.85,26.85,1032,6136.02,46728000,-16852000,26-JUL-2017,
FUTSTK,IFCI,31-Aug-2017,0,XX,27.35,27.55,26.9,27.05,27.05,877,5254.79,43912000,10296000,26-JUL-2017,
FUTSTK,IFCI,28-Sep-2017,0,XX,0,0,0,27.65,27.2,0,0,330000,0,26-JUL-2017,
FUTSTK,IGL,27-Jul-2017,0,XX,1137.4,1143,1128.15,1135.8,1135.8,1159,7231.52,674300,-237600,26-JUL-2017,
FUTSTK,IGL,31-Aug-2017,0,XX,1146,1147.45,1135.2,1143,1143,1020,6401.66,734250,311300,26-JUL-2017,
FUTSTK,IGL,28-Sep-2017,0,XX,0,0,0,1070.1,1144.65,0,0,0,0,26-JUL-2017,
FUTSTK,INDIACEM,27-Jul-2017,0,XX,211,213.6,210.4,211.95,211.95,4631,34346.57,12782000,-6531000,26-JUL-2017,
FUTSTK,INDIACEM,31-Aug-2017,0,XX,212.2,214.9,212,213.3,213.3,3154,23535.03,16894500,6058500,26-JUL-2017,
FUTSTK,INDIACEM,28-Sep-2017,0,XX,214.35,214.35,212.3,213,214.35,5,37.29,21000,10500,26-JUL-2017,
FUTSTK,INDIANB,27-Jul-2017,0,XX,323.65,323.65,314.75,315.45,315.45,1732,11069.37,2050000,-552000,26-JUL-2017,
FUTSTK,INDIANB,31-Aug-2017,0,XX,324.85,325.5,317.1,317.85,317.85,927,5947.51,2670000,790000,26-JUL-2017,
FUTSTK,INDIANB,28-Sep-2017,0,XX,0,0,0,284.8,318.5,0,0,0,0,26-JUL-2017,
FUTSTK,INDIGO,27-Jul-2017,0,XX,1241,1246.45,1233,1235.4,1235.4,1367,10158.32,769800,-267000,26-JUL-2017,
FUTSTK,INDIGO,31-Aug-2017,0,XX,1245,1248.05,1235,1237.2,1237.2,1214,9035.85,1127400,421800,26-JUL-2017,
FUTSTK,INDIGO,28-Sep-2017,0,XX,1225.05,1229.25,1218,1218.9,1218.9,33,242.28,19800,-9000,26-JUL-2017,
FUTSTK,INDUSINDBK,27-Jul-2017,0,XX,1543.8,1585,1536.75,1581.1,1581.1,5150,48369.39,2300400,-1118400,26-JUL-2017,
FUTSTK,INDUSINDBK,31-Aug-2017,0,XX,1556.1,1593.55,1547.65,1590.05,1590.05,3580,33786.46,3282000,1123200,26-JUL-2017,
FUTSTK,INDUSINDBK,28-Sep-2017,0,XX,0,0,0,1569.7,1598.1,0,0,1200,0,26-JUL-2017,
FUTSTK,INFIBEAM,27-Jul-2017,0,XX,1335.25,1389.25,1335.25,1378.9,1378.9,1997,10894.07,1221600,-141200,26-JUL-2017,
FUTSTK,INFIBEAM,31-Aug-2017,0,XX,1349.5,1394.35,1349.5,1387.45,1387.45,935,5125.48,942400,149600,26-JUL-2017,
FUTSTK,INFIBEAM,28-Sep-2017,0,XX,0,0,0,1306,1386.35,0,0,40000,0,26-JUL-2017,
FUTSTK,INFRATEL,27-Jul-2017,0,XX,413.05,413.65,408,413.05,413.05,1179,8235.54,3243600,-816000,26-JUL-2017,
FUTSTK,INFRATEL,31-Aug-2017,0,XX,418.8,418.8,410.05,415.6,415.6,810,5692.24,2638400,751400,26-JUL-2017,
FUTSTK,INFRATEL,28-Sep-2017,0,XX,0,0,0,409.05,418.2,0,0,0,0,26-JUL-2017,
FUTSTK,INFY,27-Jul-2017,0,XX,997.9,998.8,991.2,994.2,994.2,14996,74555.07,12576000,-4823500,26-JUL-2017,
FUTSTK,INFY,31-Aug-2017,0,XX,1000,1004,997.3,1000.25,1000.25,12110,60553.32,15378500,4607500,26-JUL-2017,
FUTSTK,INFY,28-Sep-2017,0,XX,1002.55,1005.2,1000.05,1004.5,1004.5,32,160.52,64500,4000,26-JUL-2017,
FUTSTK,IOC,27-Jul-2017,0,XX,374.9,376.3,373.45,374.1,374.1,5487,30852.42,8827500,-4906500,26-JUL-2017,
FUTSTK,IOC,31-Aug-2017,0,XX,377.6,378.15,375.05,375.3,375.3,5057,28530.95,15738000,5208000,26-JUL-2017,
FUTSTK,IOC,28-Sep-2017,0,XX,377.35,377.35,376,376,376,2,11.3,9000,3000,26-JUL-2017,
FUTSTK,IRB,27-Jul-2017,0,XX,216.9,217.75,212.8,214.6,214.6,2136,11511.59,10445000,-3890000,26-JUL-2017,
FUTSTK,IRB,31-Aug-2017,0,XX,215.7,216.75,211.7,213.4,213.4,1736,9307.7,14107500,2950000,26-JUL-2017,
FUTSTK,IRB,28-Sep-2017,0,XX,0,0,0,221,217.2,0,0,5000,0,26-JUL-2017,
FUTSTK,ITC,27-Jul-2017,0,XX,292.05,294,291.2,293.7,293.7,6362,44724.62,29916000,-6429600,26-JUL-2017,
FUTSTK,ITC,31-Aug-2017,0,XX,293.65,295.7,293,295.45,295.45,4228,29898.09,25725600,4341600,26-JUL-2017,
FUTSTK,ITC,28-Sep-2017,0,XX,295.2,297.1,295.2,296.95,296.95,23,163.49,326400,31200,26-JUL-2017,
FUTSTK,JETAIRWAYS,27-Jul-2017,0,XX,585.3,593.7,582.05,585.55,585.55,3130,22100.37,2448000,-866400,26-JUL-2017,
FUTSTK,JETAIRWAYS,31-Aug-2017,0,XX,588.85,596.85,586,589.25,589.25,1635,11611.36,1725600,849600,26-JUL-2017,
FUTSTK,JETAIRWAYS,28-Sep-2017,0,XX,593,595,593,595,591.55,5,35.66,13200,6000,26-JUL-2017,
FUTSTK,JINDALSTEL,27-Jul-2017,0,XX,140.85,152.25,140.8,151.5,151.5,14312,95203.59,14346000,-10134000,26-JUL-2017,
FUTSTK,JINDALSTEL,31-Aug-2017,0,XX,141.75,153.4,141.75,152.6,152.6,7177,48160.18,24894000,11430000,26-JUL-2017,
FUTSTK,JINDALSTEL,28-Sep-2017,0,XX,147,153.05,147,153.05,153.05,39,262.41,198000,90000,26-JUL-2017,
FUTSTK,JISLJALEQS,27-Jul-2017,0,XX,108.25,110.7,107.7,108.15,108.15,2012,19758.48,18198000,-7992000,26-JUL-2017,
FUTSTK,JISLJALEQS,31-Aug-2017,0,XX,110.35,111.5,108.5,108.9,108.9,1537,15187.83,21879000,9036000,26-JUL-2017,
FUTSTK,JISLJALEQS,28-Sep-2017,0,XX,109.7,109.7,109.2,109.2,109.2,4,39.57,90000,36000,26-JUL-2017,
FUTSTK,JPASSOCIAT,27-Jul-2017,0,XX,27.45,29.95,27.45,29,29,4604,90875.4,52020000,-54128000,26-JUL-2017,
FUTSTK,JPASSOCIAT,31-Aug-2017,0,XX,27.65,30.15,27.65,29.25,29.25,3746,74445.82,157828000,98600000,26-JUL-2017,
FUTSTK,JPASSOCIAT,28-Sep-2017,0,XX,29.3,29.9,29.1,29.35,29.35,19,379.5,1496000,952000,26-JUL-2017,
FUTSTK,JSWENERGY,27-Jul-2017,0,XX,66.8,69,66.7,67.95,67.95,2485,14271.99,24684000,-14152500,26-JUL-2017,
FUTSTK,JSWENERGY,31-Aug-2017,0,XX,67.4,69.45,67.3,68.45,68.45,2020,11667.1,33456000,12520500,26-JUL-2017,
FUTSTK,JSWENERGY,28-Sep-2017,0,XX,0,0,0,65.9,68.8,0,0,8500,0,26-JUL-2017,
FUTSTK,JSWSTEEL,27-Jul-2017,0,XX,216.4,222.3,215.95,219.15,219.15,8181,53829.52,12798000,-6135000,26-JUL-2017,
FUTSTK,JSWSTEEL,31-Aug-2017,0,XX,217.4,223.5,217.4,221,221,5877,38937.54,37587000,8250000,26-JUL-2017,
FUTSTK,JSWSTEEL,28-Sep-2017,0,XX,221,223.45,218.8,221.8,221.8,12,79.83,48000,12000,26-JUL-2017,
FUTSTK,JUBLFOOD,27-Jul-2017,0,XX,1300,1313.9,1272.85,1284.2,1284.2,6458,41834.99,1205500,-801500,26-JUL-2017,
FUTSTK,JUBLFOOD,31-Aug-2017,0,XX,1301.45,1316.65,1277.4,1288.05,1288.05,2786,18076.54,1177000,618500,26-JUL-2017,
FUTSTK,JUBLFOOD,28-Sep-2017,0,XX,0,0,0,1300,1297.4,0,0,500,0,26-JUL-2017,
FUTSTK,JUSTDIAL,27-Jul-2017,0,XX,386.15,386.15,369.55,371.25,371.25,1880,8503.87,2235600,-842400,26-JUL-2017,
FUTSTK,JUSTDIAL,31-Aug-2017,0,XX,385.85,386.7,371.35,373.6,373.6,1207,5496.5,2462400,487200,26-JUL-2017,
FUTSTK,JUSTDIAL,28-Sep-2017,0,XX,0,0,0,386.05,374.1,0,0,37200,0,26-JUL-2017,
FUTSTK,KAJARIACER,27-Jul-2017,0,XX,650,653.3,647.2,650.6,650.6,241,1251.85,205600,-80800,26-JUL-2017,
FUTSTK,KAJARIACER,31-Aug-2017,0,XX,651.55,655.3,648.9,652.55,652.55,254,1322.8,328000,84800,26-JUL-2017,
FUTSTK,KAJARIACER,28-Sep-2017,0,XX,0,0,0,669.8,657.65,0,0,0,0,26-JUL-2017,
